x;y
[m];[m]
0;0.021917747
1.00E-06;0.021543044
2.00E-06;0.021050274
3.00E-06;0.022077089
4.00E-06;0.019507557
5.00E-06;0.020974506
6.00E-06;0.021022441
7.00E-06;0.022018434
8.00E-06;0.021357149
9.00E-06;0.021373889
1.00E-05;0.022389544
1.10E-05;0.023874638
1.20E-05;0.022092291
1.30E-05;0.020244275
1.40E-05;0.02227079
1.50E-05;0.020211369
1.60E-05;0.019714347
1.70E-05;0.017381196
1.80E-05;0.018425812
1.90E-05;0.019493808
2.00E-05;0.020030834
2.10E-05;0.018672579
2.20E-05;0.018176675
2.30E-05;0.018935292
2.40E-05;0.020178396
2.50E-05;0.020348554
2.60E-05;0.021143374
2.70E-05;0.019198771
2.80E-05;0.018644431
2.90E-05;0.017698008
3.00E-05;0.020742032
3.10E-05;0.020397034
3.20E-05;0.02066764
3.30E-05;0.020180259
3.40E-05;0.016904955
3.50E-05;0.019679559
3.60E-05;0.019932833
3.70E-05;0.020176791
3.80E-05;0.018695768
3.90E-05;0.018168362
4.00E-05;0.018642329
4.10E-05;0.019901723
4.20E-05;0.019935135
4.30E-05;0.020656882
4.40E-05;0.020358262
4.50E-05;0.018076543
4.60E-05;0.017062731
4.70E-05;0.01910869
4.80E-05;0.019636506
4.90E-05;0.019159205
5.00E-05;0.019744091
5.10E-05;0.017482551
5.20E-05;0.017433861
5.30E-05;0.017067852
5.40E-05;0.016270901
5.50E-05;0.018070017
5.60E-05;0.019247499
5.70E-05;0.017954435
5.80E-05;0.01667811
5.90E-05;0.017623396
6.00E-05;0.021864623
6.10E-05;0.021969781
6.20E-05;0.021163133
6.30E-05;0.020697173
6.40E-05;0.021488525
6.50E-05;0.021732445
6.60E-05;0.021226451
6.70E-05;0.02041772
6.80E-05;0.020638737
6.90E-05;0.024189864
7.00E-05;0.021143708
7.10E-05;0.021250863
7.20E-05;0.020540344
7.30E-05;0.021418862
7.40E-05;0.019413109
7.50E-05;0.023251791
7.60E-05;0.020199502
7.70E-05;0.019912672
7.80E-05;0.019752709
7.90E-05;0.020040485
8.00E-05;0.019927597
8.10E-05;0.021183952
8.20E-05;0.020414194
8.30E-05;0.01993739
8.40E-05;0.020575142
8.50E-05;0.023878202
8.60E-05;0.022864638
8.70E-05;0.019855335
8.80E-05;0.019598392
8.90E-05;0.018172672
9.00E-05;0.019061996
9.10E-05;0.019086494
9.20E-05;0.021330243
9.30E-05;0.022788603
9.40E-05;0.021876987
9.50E-05;0.020138792
9.60E-05;0.019004544
9.70E-05;0.018178968
9.80E-05;0.020848843
9.90E-05;0.021789992
0.0001;0.020512081
0.000101;0.020513476
0.000102;0.018943767
0.000103;0.018472858
0.000104;0.019956413
0.000105;0.020209334
0.000106;0.019707506
0.000107;0.018174802
0.000108;0.01894478
0.000109;0.01765162
0.00011;0.015614709
0.000111;0.01412225
0.000112;0.014628329
0.000113;0.015635013
0.000114;0.020751138
0.000115;0.01856228
0.000116;0.019562247
0.000117;0.018283056
0.000118;0.01803713
0.000119;0.017281474
0.00012;0.019396303
0.000121;0.018383427
0.000122;0.018662604
0.000123;0.016899137
0.000124;0.018648033
0.000125;0.017772725
0.000126;0.016600755
0.000127;0.018133412
0.000128;0.017611051
0.000129;0.015051952
0.00013;0.016326519
0.000131;0.015050414
0.000132;0.017090716
0.000133;0.016308403
0.000134;0.01632672
0.000135;0.014004365
0.000136;0.012200721
0.000137;0.015019352
0.000138;0.014514438
0.000139;0.014258116
0.00014;0.015552423
0.000141;0.015569287
0.000142;0.013045387
0.000143;0.014094704
0.000144;0.013339918
0.000145;0.012518354
0.000146;0.0122372
0.000147;0.013755658
0.000148;0.016057346
0.000149;0.014988815
0.00015;0.016498836
0.000151;0.014506345
0.000152;0.014782999
0.000153;0.015602155
0.000154;0.012542422
0.000155;0.013550014
0.000156;0.014093481
0.000157;0.014054192
0.000158;0.015266788
0.000159;0.014741675
0.00016;0.015804378
0.000161;0.013536724
0.000162;0.015831188
0.000163;0.017923793
0.000164;0.01546132
0.000165;0.016677231
0.000166;0.016302804
0.000167;0.016414278
0.000168;0.015395507
0.000169;0.016623467
0.00017;0.016067369
0.000171;0.015563497
0.000172;0.017862041
0.000173;0.016571442
0.000174;0.017318345
0.000175;0.020883794
0.000176;0.018861665
0.000177;0.017055326
0.000178;0.018351018
0.000179;0.015287015
0.00018;0.015819121
0.000181;0.015808907
0.000182;0.016835847
0.000183;0.018402766
0.000184;0.019700226
0.000185;0.018106506
0.000186;0.017144107
0.000187;0.017152277
0.000188;0.019215482
0.000189;0.017722687
0.00019;0.01744933
0.000191;0.017163943
0.000192;0.016393707
0.000193;0.016382566
0.000194;0.016876836
0.000195;0.018702714
0.000196;0.017732911
0.000197;0.019261372
0.000198;0.019712857
0.000199;0.017684775
0.0002;0.017955352
0.000201;0.018943271
0.000202;0.017379113
0.000203;0.018189497
0.000204;0.017258027
0.000205;0.016974847
0.000206;0.017911859
0.000207;0.018905931
0.000208;0.015385676
0.000209;0.015960443
0.00021;0.016712812
0.000211;0.015132918
0.000212;0.016698365
0.000213;0.017761632
0.000214;0.014156197
0.000215;0.015917839
0.000216;0.016446362
0.000217;0.017703263
0.000218;0.01869766
0.000219;0.014658875
0.00022;0.015941821
0.000221;0.015604935
0.000222;0.014873472
0.000223;0.015387061
0.000224;0.017141747
0.000225;0.017241889
0.000226;0.016909475
0.000227;0.01715971
0.000228;0.018687933
0.000229;0.015388857
0.00023;0.016849787
0.000231;0.015283384
0.000232;0.013276905
0.000233;0.012068809
0.000234;0.014611924
0.000235;0.015217476
0.000236;0.013151558
0.000237;0.015582128
0.000238;0.015643459
0.000239;0.017352828
0.00024;0.018132141
0.000241;0.017395958
0.000242;0.015753825
0.000243;0.015200842
0.000244;0.017124922
0.000245;0.015081371
0.000246;0.016866508
0.000247;0.018113395
0.000248;0.013274029
0.000249;0.014277703
0.00025;0.01137825
0.000251;0.010224138
0.000252;0.011748883
0.000253;0.013742683
0.000254;0.015259392
0.000255;0.014018582
0.000256;0.014789114
0.000257;0.017051007
0.000258;0.01516891
0.000259;0.016313811
0.00026;0.018369602
0.000261;0.016365158
0.000262;0.014834002
0.000263;0.013049686
0.000264;0.014823644
0.000265;0.016875919
0.000266;0.015880958
0.000267;0.015365687
0.000268;0.015358244
0.000269;0.018198555
0.00027;0.015656291
0.000271;0.014112083
0.000272;0.016411994
0.000273;0.015119627
0.000274;0.015616133
0.000275;0.014851592
0.000276;0.014021639
0.000277;0.014807832
0.000278;0.014290287
0.000279;0.014545395
0.00028;0.014834833
0.000281;0.015836377
0.000282;0.015606684
0.000283;0.017179909
0.000284;0.015404078
0.000285;0.017363587
0.000286;0.01639558
0.000287;0.016113336
0.000288;0.01533582
0.000289;0.014602102
0.00029;0.017122055
0.000291;0.016621728
0.000292;0.017666831
0.000293;0.01875342
0.000294;0.018800706
0.000295;0.015670594
0.000296;0.017476551
0.000297;0.019860963
0.000298;0.019249381
0.000299;0.019219676
0.0003;0.018553777
0.000301;0.018290747
0.000302;0.017186807
0.000303;0.016656812
0.000304;0.018332301
0.000305;0.016412606
0.000306;0.016413036
0.000307;0.017434071
0.000308;0.019174253
0.000309;0.020826046
0.00031;0.019518783
0.000311;0.018174353
0.000312;0.0171507
0.000313;0.021252851
0.000314;0.020717362
0.000315;0.018966746
0.000316;0.020278996
0.000317;0.021294585
0.000318;0.01980268
0.000319;0.020666694
0.00032;0.021048898
0.000321;0.022864122
0.000322;0.020502574
0.000323;0.020927535
0.000324;0.020071031
0.000325;0.023143318
0.000326;0.021154046
0.000327;0.020334002
0.000328;0.022134943
0.000329;0.020410946
0.00033;0.020345802
0.000331;0.022321162
0.000332;0.021541534
0.000333;0.022585041
0.000334;0.022089893
0.000335;0.02205477
0.000336;0.019485686
0.000337;0.019522796
0.000338;0.022357938
0.000339;0.022087905
0.00034;0.019519146
0.000341;0.020277353
0.000342;0.019506334
0.000343;0.020219471
0.000344;0.01921272
0.000345;0.017681497
0.000346;0.018399231
0.000347;0.01920114
0.000348;0.020484564
0.000349;0.019821904
0.00035;0.019047597
0.000351;0.019442509
0.000352;0.019411982
0.000353;0.019910274
0.000354;0.019667463
0.000355;0.020063244
0.000356;0.018188676
0.000357;0.019065952
0.000358;0.017836913
0.000359;0.019129022
0.00036;0.01747678
0.000361;0.019358944
0.000362;0.01908915
0.000363;0.018789575
0.000364;0.018053525
0.000365;0.01755359
0.000366;0.019847319
0.000367;0.018784979
0.000368;0.020049179
0.000369;0.018698844
0.00037;0.017161296
0.000371;0.017163484
0.000372;0.016913965
0.000373;0.022418313
0.000374;0.024038385
0.000375;0.022159746
0.000376;0.02033213
0.000377;0.018247456
0.000378;0.019130111
0.000379;0.019430422
0.00038;0.020141419
0.000381;0.018472171
0.000382;0.016939285
0.000383;0.017583362
0.000384;0.017036532
0.000385;0.018609537
0.000386;0.018855913
0.000387;0.018880755
0.000388;0.020155962
0.000389;0.019397602
0.00039;0.021304761
0.000391;0.022019561
0.000392;0.021492165
0.000393;0.024312392
0.000394;0.023070836
0.000395;0.023791761
0.000396;0.022283211
0.000397;0.022241448
0.000398;0.022712481
0.000399;0.02038469
0.0004;0.021963753
0.000401;0.023917127
0.000402;0.02313876
0.000403;0.021762886
0.000404;0.022508576
0.000405;0.024058889
0.000406;0.021521316
0.000407;0.021005577
0.000408;0.019867221
0.000409;0.019724227
0.00041;0.018132084
0.000411;0.021254943
0.000412;0.019761423
0.000413;0.019747655
0.000414;0.021545986
0.000415;0.017213741
0.000416;0.017956537
0.000417;0.018197322
0.000418;0.019998196
0.000419;0.01818621
0.00042;0.018456367
0.000421;0.019307139
0.000422;0.018809993
0.000423;0.018207708
0.000424;0.020992736
0.000425;0.021758472
0.000426;0.020953992
0.000427;0.02019848
0.000428;0.019725727
0.000429;0.01917026
0.00043;0.017490854
0.000431;0.018962733
0.000432;0.021689439
0.000433;0.023237889
0.000434;0.019422301
0.000435;0.018401619
0.000436;0.019698697
0.000437;0.01739418
0.000438;0.017110217
0.000439;0.015825857
0.00044;0.018194227
0.000441;0.01973745
0.000442;0.019067356
0.000443;0.019596185
0.000444;0.019830942
0.000445;0.019688234
0.000446;0.017857723
0.000447;0.0165983
0.000448;0.0173588
0.000449;0.017866465
0.00045;0.016332624
0.000451;0.016830019
0.000452;0.017407815
0.000453;0.01615422
0.000454;0.01713761
0.000455;0.017925723
0.000456;0.019949754
0.000457;0.021608607
0.000458;0.018293088
0.000459;0.016061369
0.00046;0.019313216
0.000461;0.018251841
0.000462;0.019537673
0.000463;0.018216307
0.000464;0.016977542
0.000465;0.020304402
0.000466;0.018261558
0.000467;0.018714495
0.000468;0.015424391
0.000469;0.017945463
0.00047;0.019220708
0.000471;0.018445284
0.000472;0.017495221
0.000473;0.016880085
0.000474;0.020434383
0.000475;0.01759135
0.000476;0.019966981
0.000477;0.018414499
0.000478;0.01797748
0.000479;0.017879899
0.00048;0.017833301
0.000481;0.020368007
0.000482;0.018449392
0.000483;0.017412936
0.000484;0.018131415
0.000485;0.019497706
0.000486;0.01755808
0.000487;0.020909601
0.000488;0.018913747
0.000489;0.021455112
0.00049;0.022187923
0.000491;0.020394177
0.000492;0.020447311
0.000493;0.021152088
0.000494;0.019365604
0.000495;0.019424661
0.000496;0.018515711
0.000497;0.019315576
0.000498;0.017516661
0.000499;0.018488499
0.0005;0.016577891
0.000501;0.018374589
0.000502;0.017602806
0.000503;0.019742925
0.000504;0.018416773
0.000505;0.018430942
0.000506;0.018970004
0.000507;0.019985182
0.000508;0.020758399
0.000509;0.017959002
0.00051;0.017700903
0.000511;0.017419749
0.000512;0.019688062
0.000513;0.019649682
0.000514;0.019626521
0.000515;0.016578264
0.000516;0.019161336
0.000517;0.021243182
0.000518;0.020184196
0.000519;0.017661146
0.00052;0.021497048
0.000521;0.019490253
0.000522;0.020526404
0.000523;0.022254414
0.000524;0.022027854
0.000525;0.02157745
0.000526;0.020261445
0.000527;0.020027414
0.000528;0.018539865
0.000529;0.017224309
0.00053;0.018957946
0.000531;0.016891923
0.000532;0.01871803
0.000533;0.016940393
0.000534;0.015662387
0.000535;0.019111537
0.000536;0.020116128
0.000537;0.017935106
0.000538;0.016113116
0.000539;0.01842026
0.00054;0.015603139
0.000541;0.015564777
0.000542;0.014921856
0.000543;0.014571852
0.000544;0.015849266
0.000545;0.016338472
0.000546;0.016325143
0.000547;0.0150003
0.000548;0.014534808
0.000549;0.01453821
0.00055;0.017857914
0.000551;0.018635134
0.000552;0.019386442
0.000553;0.016867282
0.000554;0.017344496
0.000555;0.018127469
0.000556;0.017491055
0.000557;0.016245286
0.000558;0.01572497
0.000559;0.017602662
0.00056;0.017331961
0.000561;0.017615513
0.000562;0.017585072
0.000563;0.01831901
0.000564;0.016334564
0.000565;0.017136406
0.000566;0.01682784
0.000567;0.015804512
0.000568;0.016373461
0.000569;0.017435714
0.00057;0.020977773
0.000571;0.01814053
0.000572;0.014832081
0.000573;0.014816698
0.000574;0.015049535
0.000575;0.016387363
0.000576;0.015552289
0.000577;0.018116118
0.000578;0.016567448
0.000579;0.017574333
0.00058;0.017752565
0.000581;0.016613348
0.000582;0.016567505
0.000583;0.016822556
0.000584;0.016850418
0.000585;0.015644892
0.000586;0.014623361
0.000587;0.013494014
0.000588;0.016387363
0.000589;0.016392341
0.00059;0.018685181
0.000591;0.016845908
0.000592;0.015887886
0.000593;0.018960536
0.000594;0.018933085
0.000595;0.01719575
0.000596;0.019241413
0.000597;0.017653283
0.000598;0.018180411
0.000599;0.018850438
0.0006;0.017815052
0.000601;0.019467513
0.000602;0.018704462
0.000603;0.018183688
0.000604;0.017113905
0.000605;0.019405007
0.000606;0.02023388
0.000607;0.017436527
0.000608;0.019503276
0.000609;0.022074777
0.00061;0.01922088
0.000611;0.018219145
0.000612;0.019274577
0.000613;0.018224008
0.000614;0.016709745
0.000615;0.015636762
0.000616;0.016177132
0.000617;0.01441764
0.000618;0.015950908
0.000619;0.016950732
0.00062;0.019653637
0.000621;0.017877549
0.000622;0.017689093
0.000623;0.016435508
0.000624;0.019262653
0.000625;0.018717046
0.000626;0.019263694
0.000627;0.020016092
0.000628;0.018751653
0.000629;0.017935249
0.00063;0.020994322
0.000631;0.016888693
0.000632;0.018170913
0.000633;0.018721221
0.000634;0.016670265
0.000635;0.019724924
0.000636;0.018966431
0.000637;0.019531854
0.000638;0.016437075
0.000639;0.01719426
0.00064;0.017228895
0.000641;0.016713213
0.000642;0.018538499
0.000643;0.016928259
0.000644;0.018180134
0.000645;0.020799503
0.000646;0.018252271
0.000647;0.017952352
0.000648;0.019198264
0.000649;0.02076846
0.00065;0.017964935
0.000651;0.019471803
0.000652;0.01764025
0.000653;0.018642768
0.000654;0.016916402
