x;y
[m];[m]
0;0.023805386
1.00E-06;0.024595027
2.00E-06;0.021536365
3.00E-06;0.020712193
4.00E-06;0.02139103
5.00E-06;0.025252041
6.00E-06;0.027839746
7.00E-06;0.026181782
8.00E-06;0.025008455
9.00E-06;0.026363644
1.00E-05;0.024511931
1.10E-05;0.024380545
1.20E-05;0.023175211
1.30E-05;0.024236509
1.40E-05;0.023534082
1.50E-05;0.023571422
1.60E-05;0.022477218
1.70E-05;0.021128775
1.80E-05;0.019740584
1.90E-05;0.019478234
2.00E-05;0.0203952
2.10E-05;0.020947418
2.20E-05;0.020200133
2.30E-05;0.019664415
2.40E-05;0.020282321
2.50E-05;0.020891686
2.60E-05;0.020010282
2.70E-05;0.022091947
2.80E-05;0.021627057
2.90E-05;0.021996955
3.00E-05;0.021716555
3.10E-05;0.021047398
3.20E-05;0.018330686
3.30E-05;0.021844052
3.40E-05;0.018853209
3.50E-05;0.021072163
3.60E-05;0.022653787
3.70E-05;0.020183909
3.80E-05;0.020225309
3.90E-05;0.020289688
4.00E-05;0.016906006
4.10E-05;0.018276358
4.20E-05;0.018535078
4.30E-05;0.019433604
4.40E-05;0.022626098
4.50E-05;0.022895232
4.60E-05;0.021200434
4.70E-05;0.01949654
4.80E-05;0.018808168
4.90E-05;0.021617512
5.00E-05;0.023919583
5.10E-05;0.024556398
5.20E-05;0.026211086
5.30E-05;0.023720302
5.40E-05;0.023607089
5.50E-05;0.021885978
5.60E-05;0.021423391
5.70E-05;0.020178348
5.80E-05;0.022822875
5.90E-05;0.020856095
6.00E-05;0.019476275
6.10E-05;0.017259499
6.20E-05;0.022267045
6.30E-05;0.023018821
6.40E-05;0.020659003
6.50E-05;0.020894476
6.60E-05;0.020901585
6.70E-05;0.022739377
6.80E-05;0.02195545
6.90E-05;0.020539064
7.00E-05;0.022432512
7.10E-05;0.021986158
7.20E-05;0.020231701
7.30E-05;0.024665655
7.40E-05;0.021568096
7.50E-05;0.02255032
7.60E-05;0.022273131
7.70E-05;0.020892288
7.80E-05;0.021980349
7.90E-05;0.02231133
8.00E-05;0.023698814
8.10E-05;0.022905456
8.20E-05;0.022781188
8.30E-05;0.021478426
8.40E-05;0.023923624
8.50E-05;0.021138539
8.60E-05;0.021385727
8.70E-05;0.021321921
8.80E-05;0.022106508
8.90E-05;0.024181322
9.00E-05;0.02468227
9.10E-05;0.024916101
9.20E-05;0.023189333
9.30E-05;0.020119692
9.40E-05;0.022874651
9.50E-05;0.023102176
9.60E-05;0.023236351
9.70E-05;0.022776153
9.80E-05;0.022170562
9.90E-05;0.020834253
0.0001;0.022537383
0.000101;0.021641609
0.000102;0.022020631
0.000103;0.021605617
0.000104;0.022469717
0.000105;0.018717724
0.000106;0.0195476
0.000107;0.022522526
0.000108;0.022389067
0.000109;0.021731078
0.00011;0.023295102
0.000111;0.021987161
0.000112;0.021391775
0.000113;0.019812225
0.000114;0.018465979
0.000115;0.019945779
0.000116;0.019400726
0.000117;0.020813797
0.000118;0.021604805
0.000119;0.021893746
0.00012;0.022762958
0.000121;0.021738034
0.000122;0.020111867
0.000123;0.019671313
0.000124;0.021218244
0.000125;0.021861986
0.000126;0.020867217
0.000127;0.021134431
0.000128;0.020562606
0.000129;0.020100373
0.00013;0.01793522
0.000131;0.021133189
0.000132;0.021406183
0.000133;0.020531974
0.000134;0.019402523
0.000135;0.019352791
0.000136;0.018751051
0.000137;0.019866285
0.000138;0.019804275
0.000139;0.01864102
0.00014;0.019509372
0.000141;0.019206042
0.000142;0.019982593
0.000143;0.018713511
0.000144;0.018522246
0.000145;0.019099527
0.000146;0.021241796
0.000147;0.021053255
0.000148;0.022071338
0.000149;0.023404914
0.00015;0.022887483
