x [m],y [m]
0,0.015934894
1e-06,0.017109988
2e-06,0.01814654
3e-06,0.016900245
4e-06,0.016476631
5e-06,0.017266244
6e-06,0.018415531
7e-06,0.020040943
8e-06,0.019746642
9e-06,0.01967053
1e-05,0.017640212
1.1e-05,0.01854962
1.2e-05,0.0181918
1.3e-05,0.019827493
1.4e-05,0.020770916
1.5e-05,0.020917885
1.6e-05,0.017125562
1.7e-05,0.018446106
1.8e-05,0.019613049
1.9e-05,0.021469148
2e-05,0.020620622
2.1e-05,0.020933727
2.2e-05,0.022105065
2.3e-05,0.021457453
2.4e-05,0.020669274
2.5e-05,0.018858101
2.6e-05,0.019573818
2.7e-05,0.020794879
2.8e-05,0.020902005
2.9e-05,0.019613145
3e-05,0.017925627
3.1e-05,0.016582821
3.2e-05,0.021240621
3.3e-05,0.022183891
3.4e-05,0.02197325
3.5e-05,0.021544611
3.6e-05,0.020795825
3.7e-05,0.01976385
3.8e-05,0.018001797
3.9e-05,0.017620396
4e-05,0.017084764
4.1e-05,0.018914721
4.2e-05,0.019980634
4.3e-05,0.019216208
4.4e-05,0.020672847
4.5e-05,0.019657746
4.6e-05,0.021048095
4.7e-05,0.021042955
4.8e-05,0.019571544
4.9e-05,0.019886999
5e-05,0.018812181
5.1e-05,0.019581825
5.2e-05,0.019722622
5.3e-05,0.01925414
5.4e-05,0.019374719
5.5e-05,0.01924512
5.6e-05,0.018367949
5.7e-05,0.01975633
5.8e-05,0.019586908
5.9e-05,0.01991486
6e-05,0.021294509
6.1e-05,0.022102256
6.2e-05,0.020267177
6.3e-05,0.020007598
6.4e-05,0.020393489
6.5e-05,0.019460156
6.6e-05,0.021296114
6.7e-05,0.019944977
6.8e-05,0.018316144
6.9e-05,0.020255196
7e-05,0.020905875
7.1e-05,0.020938246
7.2e-05,0.020204107
7.3e-05,0.020881549
7.4e-05,0.020709021
7.5e-05,0.022385455
7.6e-05,0.024015454
7.7e-05,0.022515952
7.8e-05,0.022358721
7.9e-05,0.019372942
8e-05,0.018485891
8.1e-05,0.018347387
8.2e-05,0.020373272
8.3e-05,0.021519587
8.4e-05,0.019827933
8.5e-05,0.018070036
8.6e-05,0.019482208
8.7e-05,0.022000901
8.8e-05,0.022617537
8.9e-05,0.023030831
9e-05,0.020129534
9.1e-05,0.019678594
9.2e-05,0.02003993
9.3e-05,0.020481468
9.4e-05,0.021348321
9.5e-05,0.023162265
9.6e-05,0.021188663
9.7e-05,0.02211377
9.8e-05,0.022354565
9.9e-05,0.020882944
0.0001,0.01875578
0.000101,0.020242603
0.000102,0.0194101
0.000103,0.0184443
0.000104,0.020782104
0.000105,0.022613858
0.000106,0.025023112
0.000107,0.023291758
0.000108,0.021306194
0.000109,0.019905334
0.00011,0.020704597
0.000111,0.018403712
0.000112,0.018963899
0.000113,0.018209208
0.000114,0.02042266
0.000115,0.021490541
0.000116,0.021408066
0.000117,0.021500201
0.000118,0.022555613
0.000119,0.02250934
0.00012,0.021041598
0.000121,0.022955656
0.000122,0.021595546
0.000123,0.021250777
0.000124,0.021295761
0.000125,0.021047513
0.000126,0.023276136
0.000127,0.025301706
0.000128,0.025146415
0.000129,0.022420731
0.00013,0.023162609
0.000131,0.020645521
0.000132,0.021757335
0.000133,0.022720879
0.000134,0.019032377
0.000135,0.020432472
0.000136,0.022379952
0.000137,0.01932792
0.000138,0.020190674
0.000139,0.020243233
0.00014,0.022226485
0.000141,0.022265373
0.000142,0.02237269
0.000143,0.023416236
0.000144,0.021880532
0.000145,0.019613938
0.000146,0.021454501
0.000147,0.02130929
0.000148,0.022691929
0.000149,0.020894113
0.00015,0.019398854
0.000151,0.021099337
0.000152,0.019500257
0.000153,0.020509024
0.000154,0.021341002
0.000155,0.020988436
0.000156,0.022895719
0.000157,0.022793227
0.000158,0.023970127
0.000159,0.02361629
0.00016,0.02403869
0.000161,0.022431346
0.000162,0.020899607
0.000163,0.021351875
0.000164,0.020914273
0.000165,0.021241681
0.000166,0.021685799
0.000167,0.021136609
0.000168,0.020893693
0.000169,0.022578707
0.00017,0.022431996
0.000171,0.024033435
0.000172,0.023753781
0.000173,0.024388523
0.000174,0.026127597
0.000175,0.023341987
0.000176,0.023488994
0.000177,0.024120564
0.000178,0.025033985
0.000179,0.024709272
0.00018,0.024529798
0.000181,0.022557448
0.000182,0.023821954
0.000183,0.026205974
0.000184,0.024452339
0.000185,0.023864796
0.000186,0.021898055
0.000187,0.024373503
0.000188,0.023295265
0.000189,0.023312845
0.00019,0.025120388
0.000191,0.02442078
0.000192,0.023427711
0.000193,0.022572114
0.000194,0.023446495
0.000195,0.024850642
0.000196,0.021171312
0.000197,0.021442567
0.000198,0.023452247
0.000199,0.019884802
0.0002,0.020958664
0.000201,0.021413779
0.000202,0.023884823
0.000203,0.024432379
0.000204,0.021452791
0.000205,0.021256443
0.000206,0.022955254
0.000207,0.022635862
0.000208,0.022999779
0.000209,0.021664999
0.00021,0.022051502
0.000211,0.022589847
0.000212,0.021567771
0.000213,0.020548332
0.000214,0.02243963
0.000215,0.02271957
0.000216,0.022909105
0.000217,0.021608187
0.000218,0.021988862
0.000219,0.021394479
0.00022,0.021754879
0.000221,0.021370124
0.000222,0.022441665
0.000223,0.024399492
0.000224,0.025416141
0.000225,0.025047467
0.000226,0.022478651
0.000227,0.020620928
0.000228,0.019971233
0.000229,0.020453273
0.00023,0.021308631
0.000231,0.023486262
0.000232,0.022930536
0.000233,0.022134656
0.000234,0.025226845
0.000235,0.02287747
0.000236,0.02403248
0.000237,0.02484918
0.000238,0.024119389
0.000239,0.021922553
0.00024,0.020448027
0.000241,0.020592961
0.000242,0.022870457
0.000243,0.024518552
0.000244,0.023128193
0.000245,0.022798453
0.000246,0.023853551
0.000247,0.023046377
0.000248,0.024487672
0.000249,0.023076273
0.00025,0.021361191
0.000251,0.022372002
0.000252,0.022527599
0.000253,0.023577222
0.000254,0.024033426
0.000255,0.022036654
0.000256,0.021118608
0.000257,0.023998962
0.000258,0.024761268
0.000259,0.022560945
0.00026,0.023569731
0.000261,0.024206135
0.000262,0.022344418
0.000263,0.023541191
0.000264,0.023670962
0.000265,0.024527514
0.000266,0.025487486
0.000267,0.025365187
0.000268,0.023973232
0.000269,0.025387191
0.00027,0.023758836
0.000271,0.024647635
0.000272,0.023907821
0.000273,0.021627516
0.000274,0.020092567
0.000275,0.021647533
0.000276,0.022667995
0.000277,0.023305899
0.000278,0.022033071
0.000279,0.022360947
0.00028,0.021866926
0.000281,0.02456902
0.000282,0.024935926
0.000283,0.024184465
0.000284,0.022543068
0.000285,0.023290421
0.000286,0.023813498
0.000287,0.023542873
0.000288,0.025493352
0.000289,0.024871767
0.00029,0.023665191
0.000291,0.023247081
0.000292,0.023119001
0.000293,0.023601079
0.000294,0.025184862
0.000295,0.023794742
0.000296,0.024491981
0.000297,0.023260066
0.000298,0.020871918
0.000299,0.019072621
0.0003,0.022097871
0.000301,0.022104807
0.000302,0.022302597
0.000303,0.022464864
0.000304,0.022544568
0.000305,0.022293492
0.000306,0.022624626
0.000307,0.021569644
0.000308,0.020027118
0.000309,0.019783609
0.00031,0.018367414
0.000311,0.019659618
0.000312,0.021854906
0.000313,0.022347982
0.000314,0.021714492
0.000315,0.020689081
0.000316,0.020063473
0.000317,0.01949698
0.000318,0.020978901
0.000319,0.0206359
0.00032,0.021346085
0.000321,0.020415637
0.000322,0.021829864
0.000323,0.019728307
0.000324,0.020371265
0.000325,0.021630306
0.000326,0.022912172
0.000327,0.021597352
0.000328,0.020048816
0.000329,0.020140082
0.00033,0.022028896
0.000331,0.020618243
0.000332,0.020620087
0.000333,0.018996623
0.000334,0.017493482
0.000335,0.020426634
0.000336,0.018251908
0.000337,0.021725699
0.000338,0.021993592
0.000339,0.021765389
0.00034,0.021391269
0.000341,0.019538552
0.000342,0.020073429
0.000343,0.019445987
0.000344,0.020793704
0.000345,0.020371839
0.000346,0.020843464
0.000347,0.018279511
0.000348,0.02121317
0.000349,0.022109718
0.00035,0.019874053
0.000351,0.019424422
0.000352,0.018110786
0.000353,0.020272786
0.000354,0.020094525
0.000355,0.020091869
0.000356,0.01993525
0.000357,0.020732057
0.000358,0.022087542
0.000359,0.020468445
0.00036,0.022102237
0.000361,0.021085827
0.000362,0.020247266
0.000363,0.017375797
0.000364,0.017778438
0.000365,0.017813599
0.000366,0.018045624
0.000367,0.018351219
0.000368,0.020048014
0.000369,0.019500582
0.00037,0.019655156
0.000371,0.018805913
0.000372,0.017895979
0.000373,0.019201369
0.000374,0.01998653
0.000375,0.020823371
0.000376,0.022359916
0.000377,0.02093967
0.000378,0.020500597
0.000379,0.020290452
0.00038,0.019305763
0.000381,0.020869185
0.000382,0.019231438
0.000383,0.019423256
0.000384,0.018820245
0.000385,0.021100311
0.000386,0.019280262
0.000387,0.018519237
0.000388,0.017202649
0.000389,0.015891879
0.00039,0.015990321
0.000391,0.017666841
0.000392,0.017118281
0.000393,0.018501408
0.000394,0.018001749
0.000395,0.017335429
0.000396,0.017916751
0.000397,0.019895168
0.000398,0.017953833
0.000399,0.019397889
0.0004,0.019505608
0.000401,0.019663431
0.000402,0.019283109
0.000403,0.021056532
0.000404,0.021066717
0.000405,0.021395817
0.000406,0.020735889
0.000407,0.017333556
0.000408,0.01911019
0.000409,0.018787664
0.00041,0.018057911
0.000411,0.016904315
0.000412,0.017285458
0.000413,0.016931403
0.000414,0.01895315
0.000415,0.020154681
0.000416,0.019202268
0.000417,0.020182953
0.000418,0.019183091
0.000419,0.019391239
0.00042,0.017753052
0.000421,0.019176795
0.000422,0.019875085
0.000423,0.018071211
0.000424,0.019313703
0.000425,0.01941223
0.000426,0.020162019
0.000427,0.019304531
0.000428,0.020200591
0.000429,0.019592211
0.00043,0.021483929
0.000431,0.020447158
0.000432,0.020189221
0.000433,0.020284165
0.000434,0.019960981
0.000435,0.022330726
0.000436,0.020901604
0.000437,0.021493426
0.000438,0.021765064
0.000439,0.023272964
0.00044,0.022116101
0.000441,0.023572664
0.000442,0.022149752
0.000443,0.020991685
0.000444,0.022026975
0.000445,0.025977007
0.000446,0.024860493
0.000447,0.021750818
0.000448,0.021823997
0.000449,0.019617549
0.00045,0.019170584
0.000451,0.019530946
0.000452,0.018487076
0.000453,0.019749422
0.000454,0.018871114
0.000455,0.018162725
0.000456,0.018489197
0.000457,0.020311931
0.000458,0.022888123
0.000459,0.024325912
0.00046,0.023625549
0.000461,0.019254789
0.000462,0.018369592
0.000463,0.018763816
0.000464,0.017821463
0.000465,0.016764598
0.000466,0.019344975
0.000467,0.018868659
0.000468,0.017324795
0.000469,0.017514339
0.00047,0.018828271
0.000471,0.019728698
0.000472,0.021383596
0.000473,0.019761318
0.000474,0.021486423
0.000475,0.02111343
0.000476,0.019218539
0.000477,0.019519624
0.000478,0.019566977
0.000479,0.018495255
0.00048,0.019634872
0.000481,0.018694526
0.000482,0.019298492
0.000483,0.019301578
0.000484,0.021019756
0.000485,0.019903338
0.000486,0.020151901
0.000487,0.020030987
0.000488,0.023787184
0.000489,0.021414954
0.00049,0.021304599
0.000491,0.020256877
0.000492,0.018138886
0.000493,0.020910127
0.000494,0.020572581
0.000495,0.020526509
0.000496,0.020834875
0.000497,0.022111677
0.000498,0.022994887
0.000499,0.020160911
0.0005,0.020598646
0.000501,0.020230937
0.000502,0.021275123
0.000503,0.02107802
0.000504,0.020145528
0.000505,0.020680883
0.000506,0.020056536
0.000507,0.020935466
0.000508,0.020514317
0.000509,0.021211756
0.00051,0.022518388
0.000511,0.02324409
0.000512,0.024201673
0.000513,0.023149786
0.000514,0.022448506
0.000515,0.022813292
0.000516,0.023396324
0.000517,0.024361197
0.000518,0.024093515
0.000519,0.021953481
0.00052,0.020446432
0.000521,0.021539938
0.000522,0.023555017
0.000523,0.022160081
0.000524,0.021878716
0.000525,0.02299332
0.000526,0.024616754
0.000527,0.023848458
0.000528,0.023595643
0.000529,0.023197817
0.00053,0.02067044
0.000531,0.021584119
0.000532,0.021029225
0.000533,0.021901504
0.000534,0.021717759
0.000535,0.022005573
0.000536,0.022171355
0.000537,0.021690968
0.000538,0.023757766
0.000539,0.021466922
0.00054,0.021456479
0.000541,0.022559559
0.000542,0.022354842
0.000543,0.02331124
0.000544,0.025274246
0.000545,0.024466021
0.000546,0.025192028
0.000547,0.021517389
0.000548,0.0213449
0.000549,0.022161151
0.00055,0.024289862
0.000551,0.024890915
0.000552,0.023491689
0.000553,0.023247883
0.000554,0.023565288
0.000555,0.022349797
0.000556,0.025019348
0.000557,0.023834948
0.000558,0.023198907
0.000559,0.024979018
0.00056,0.02126616
0.000561,0.020549497
0.000562,0.021667894
0.000563,0.022059738
0.000564,0.021357741
0.000565,0.021646071
0.000566,0.022745913
0.000567,0.020302644
0.000568,0.021445567
0.000569,0.01970464
0.00057,0.02232421
0.000571,0.023492491
0.000572,0.021984113
0.000573,0.022257863
0.000574,0.023763021
0.000575,0.02155577
0.000576,0.020352567
0.000577,0.021128555
0.000578,0.023221627
0.000579,0.022664077
0.00058,0.022132057
0.000581,0.020023945
0.000582,0.020039921
0.000583,0.021976584
0.000584,0.021574478
0.000585,0.021573809
0.000586,0.023229844
0.000587,0.021389539
0.000588,0.022027109
0.000589,0.022458376
0.00059,0.024096983
0.000591,0.02320656
0.000592,0.024668139
0.000593,0.023759954
0.000594,0.021800531
0.000595,0.02258871
0.000596,0.020300447
0.000597,0.020947743
0.000598,0.021300595
0.000599,0.019545154
0.0006,0.019824216
0.000601,0.020392209
0.000602,0.020278748
0.000603,0.020114218
0.000604,0.019931189
0.000605,0.02106838
0.000606,0.02192604
0.000607,0.02090361
0.000608,0.021224168
0.000609,0.023285844
0.00061,0.02395804
0.000611,0.02428755
0.000612,0.021893058
0.000613,0.02484703
0.000614,0.026979802
0.000615,0.025504713
0.000616,0.023676083
0.000617,0.024148979
0.000618,0.023406022
0.000619,0.021780896
0.00062,0.021252841
0.000621,0.020510648
0.000622,0.023826014
0.000623,0.025980389
0.000624,0.024298318
0.000625,0.024784065
0.000626,0.02266359
0.000627,0.023624307
0.000628,0.024037296
0.000629,0.025022721
0.00063,0.025057041
0.000631,0.024225025
0.000632,0.023876988
0.000633,0.024398651
0.000634,0.023959425
0.000635,0.023610529
0.000636,0.024061067
0.000637,0.025373795
0.000638,0.023576534
0.000639,0.023783181
0.00064,0.023893231
0.000641,0.024761669
0.000642,0.02699357
0.000643,0.024969196
0.000644,0.025526134
0.000645,0.027477693
0.000646,0.025258184
0.000647,0.024420856
0.000648,0.026231303
0.000649,0.024962259
0.00065,0.026043708
0.000651,0.02654886
0.000652,0.026580677
0.000653,0.025598319
0.000654,0.027722836
0.000655,0.026749517
0.000656,0.02703477
0.000657,0.028412116
0.000658,0.026438925
0.000659,0.027361528
0.00066,0.027938083
0.000661,0.026757963
0.000662,0.026448623
0.000663,0.027965074
0.000664,0.028493292
0.000665,0.028192159
0.000666,0.028367276
0.000667,0.028442127
0.000668,0.024842406
0.000669,0.026419739
0.00067,0.028301932
0.000671,0.026796057
0.000672,0.026943925
0.000673,0.028279679
0.000674,0.029040533
0.000675,0.029163309
0.000676,0.027974027
0.000677,0.030618267
0.000678,0.028974577
0.000679,0.028624849
0.00068,0.026919025
0.000681,0.026475863
0.000682,0.030351216
0.000683,0.028178381
0.000684,0.028641952
0.000685,0.028179566
0.000686,0.029290768
0.000687,0.028317688
0.000688,0.026294134
0.000689,0.028264143
0.00069,0.027194275
0.000691,0.031033167
0.000692,0.02948102
0.000693,0.029654283
0.000694,0.027667075
0.000695,0.028414925
0.000696,0.027903084
0.000697,0.027964004
0.000698,0.030045936
0.000699,0.027001319
0.0007,0.029626097
0.000701,0.02941236
0.000702,0.026615647
0.000703,0.02907921
0.000704,0.027219136
0.000705,0.02408461
0.000706,0.027389628
0.000707,0.028978026
0.000708,0.030234162
0.000709,0.026451709
0.00071,0.027246902
0.000711,0.025967815
0.000712,0.025709659
0.000713,0.027997159
0.000714,0.028044129
0.000715,0.027534066
0.000716,0.028831267
0.000717,0.025419333
0.000718,0.025336762
0.000719,0.022131895
0.00072,0.023280016
0.000721,0.022913768
0.000722,0.021167089
0.000723,0.025928431
0.000724,0.023827658
0.000725,0.027133804
0.000726,0.029343681
0.000727,0.027995926
0.000728,0.028651354
0.000729,0.02957518
0.00073,0.028609973
