x;y
[m];[m]
0.000258;0.009968523
0.000259;0.009727126
0.00026;0.011716559
0.000261;0.01193516
0.000262;0.0113497
0.000263;0.011726831
0.000264;0.010987628
0.000265;0.012145275
0.000266;0.011354124
0.000267;0.012570704
0.000268;0.010624935
0.000269;0.011772865
0.00027;0.009744076
0.000271;0.008329648
0.000272;0.009327676
0.000273;0.008561348
0.000274;0.009169451
0.000275;0.010937266
0.000276;0.010499626
0.000277;0.010801495
0.000278;0.010500744
0.000279;0.010508034
0.00028;0.011156382
0.000281;0.01121649
0.000282;0.0128398
0.000283;0.012224617
0.000284;0.013363728
0.000285;0.012742429
0.000286;0.012143393
0.000287;0.013161533
0.000288;0.013000729
0.000289;0.014393964
0.00029;0.014399792
0.000291;0.014228354
0.000292;0.012862913
0.000293;0.012808452
0.000294;0.013653462
0.000295;0.014665372
0.000296;0.015910176
0.000297;0.016841924
0.000298;0.01370841
0.000299;0.013649841
0.0003;0.013655965
0.000301;0.015025906
0.000302;0.015022982
0.000303;0.014660891
0.000304;0.015073622
0.000305;0.014460741
0.000306;0.014251084
0.000307;0.01363527
0.000308;0.014208518
0.000309;0.012347976
0.00031;0.012376803
0.000311;0.012641188
0.000312;0.012442471
0.000313;0.012027304
0.000314;0.012984276
0.000315;0.012589297
0.000316;0.011754252
0.000317;0.010341774
0.000318;0.010545918
0.000319;0.011553032
0.00032;0.009541757
0.000321;0.008929239
0.000322;0.009149358
0.000323;0.010172887
0.000324;0.010221443
0.000325;0.009855368
0.000326;0.0090442
0.000327;0.009586673
0.000328;0.010200758
0.000329;0.008298309
0.00033;0.00848879
0.000331;0.009488079
0.000332;0.007716796
0.000333;0.008681765
0.000334;0.010097721
0.000335;0.009894886
0.000336;0.010123203
0.000337;0.010709665
0.000338;0.010118148
0.000339;0.010915214
0.00034;0.010533994
0.000341;0.009491518
0.000342;0.009655189
0.000343;0.009310086
0.000344;0.007726093
0.000345;0.009526307
0.000346;0.009321723
0.000347;0.009522753
0.000348;0.008537471
0.000349;0.008783999
0.00035;0.010341468
0.000351;0.01153419
0.000352;0.010319292
0.000353;0.009746665
0.000354;0.010904035
0.000355;0.008910005
0.000356;0.009480741
0.000357;0.009512615
0.000358;0.00911865
0.000359;0.01077414
0.00036;0.010330624
0.000361;0.009149759
0.000362;0.011318638
0.000363;0.009305633
0.000364;0.010101944
0.000365;0.008702431
0.000366;0.01032513
0.000367;0.010169275
0.000368;0.010532303
0.000369;0.008743602
0.00037;0.009687388
0.000371;0.009879656
0.000372;0.011306523
0.000373;0.010897987
0.000374;0.01213251
0.000375;0.011922882
0.000376;0.012120672
0.000377;0.011674003
0.000378;0.011691001
0.000379;0.011306896
0.00038;0.011651779
0.000381;0.011900543
0.000382;0.012198915
0.000383;0.01156381
0.000384;0.013352673
0.000385;0.010987513
0.000386;0.011964406
0.000387;0.011969499
0.000388;0.010357033
0.000389;0.010581203
0.00039;0.009783488
0.000391;0.008592811
0.000392;0.010527143
0.000393;0.012495251
0.000394;0.014499647
0.000395;0.013915268
0.000396;0.012678671
0.000397;0.010485695
0.000398;0.01110729
0.000399;0.010679463
0.0004;0.01175387
0.000401;0.011317711
0.000402;0.012139667
0.000403;0.01130638
0.000404;0.011313727
0.000405;0.009696513
0.000406;0.010695496
0.000407;0.010269025
0.000408;0.009431659
0.000409;0.009520268
0.00041;0.009358461
0.000411;0.009765851
0.000412;0.012749127
0.000413;0.012530374
0.000414;0.011468474
0.000415;0.011572457
0.000416;0.010399026
0.000417;0.012014941
0.000418;0.011689797
0.000419;0.011061046
0.00042;0.011597413
0.000421;0.010211468
0.000422;0.010484148
0.000423;0.010493454
0.000424;0.010485753
0.000425;0.011066138
0.000426;0.011220331
0.000427;0.012017778
0.000428;0.011268505
0.000429;0.01163031
0.00043;0.011470671
0.000431;0.012119506
0.000432;0.010687852
0.000433;0.010450162
0.000434;0.010062426
0.000435;0.010678221
0.000436;0.010058614
0.000437;0.01284453
0.000438;0.010840745
0.000439;0.010664481
0.00044;0.009257535
0.000441;0.01223099
0.000442;0.012234553
0.000443;0.012621754
0.000444;0.012082807
0.000445;0.01109528
0.000446;0.012521555
0.000447;0.013365753
0.000448;0.013611097
0.000449;0.013788621
0.00045;0.011216175
0.000451;0.01059757
0.000452;0.010805632
0.000453;0.010280529
0.000454;0.010692629
0.000455;0.009324685
0.000456;0.010319674
0.000457;0.010414017
0.000458;0.008661786
0.000459;0.008850996
0.00046;0.008498899
0.000461;0.00928898
0.000462;0.009671107
0.000463;0.010034039
0.000464;0.011026114
0.000465;0.009649389
0.000466;0.010663679
0.000467;0.010602195
0.000468;0.010635951
0.000469;0.009853963
0.00047;0.008881389
0.000471;0.009511421
0.000472;0.010675097
0.000473;0.008657439
0.000474;0.009909371
0.000475;0.008916378
0.000476;0.00946789
0.000477;0.009460504
0.000478;0.009430694
0.000479;0.008660295
0.00048;0.009882751
0.000481;0.01088483
0.000482;0.010063209
0.000483;0.009666301
0.000484;0.009072654
0.000485;0.008288143
0.000486;0.007069786
0.000487;0.009323615
0.000488;0.009225728
0.000489;0.010284982
0.00049;0.011091907
0.000491;0.010477784
0.000492;0.01065787
0.000493;0.011667076
0.000494;0.01267784
0.000495;0.010891002
0.000496;0.009519791
