x [m],y [m]
0,0.0020364806
1e-06,0.0021724237
2e-06,0.0017829967
3e-06,0.0020473156
4e-06,0.0016949413
5e-06,0.0017844776
6e-06,0.0020133011
7e-06,0.0017014862
8e-06,0.0019347622
9e-06,0.0018829475
1e-05,0.0018449583
1.1e-05,0.0019731049
1.2e-05,0.0018965246
1.3e-05,0.0021172267
1.4e-05,0.0020978213
1.5e-05,0.0019230769
1.6e-05,0.0022161361
1.7e-05,0.0016708254
1.8e-05,0.0017772161
1.9e-05,0.0016658475
2e-05,0.0017802927
2.1e-05,0.0016482479
2.2e-05,0.001758298
2.3e-05,0.0015415706
2.4e-05,0.0018657779
2.5e-05,0.0013133108
2.6e-05,0.0010571897
2.7e-05,0.0010812674
2.8e-05,0.0012553238
2.9e-05,0.0012511293
3e-05,0.0011598254
3.1e-05,0.0014691466
3.2e-05,0.0012750063
3.3e-05,0.0011469076
3.4e-05,0.0012384886
3.5e-05,0.0013642369
3.6e-05,0.0012398644
3.7e-05,0.0012861948
3.8e-05,0.0011752848
3.9e-05,0.001021809
4e-05,0.0016204248
4.1e-05,0.0017074961
4.2e-05,0.0015354939
4.3e-05,0.0012514637
4.4e-05,0.0011752275
4.5e-05,0.0011303112
4.6e-05,0.0008977996
4.7e-05,0.0010600848
4.8e-05,0.0011556787
4.9e-05,0.00097549774
5e-05,0.0012631682
5.1e-05,0.0013718901
5.2e-05,0.0012948417
5.3e-05,0.0013785975
5.4e-05,0.0013183174
5.5e-05,0.0011603031
5.6e-05,0.0011099599
5.7e-05,0.0012919084
5.8e-05,0.001213551
5.9e-05,0.001343255
6e-05,0.0015046133
6.1e-05,0.0015775342
6.2e-05,0.0014362692
6.3e-05,0.0015044127
6.4e-05,0.0015456026
6.5e-05,0.0017349465
6.6e-05,0.0016866861
6.7e-05,0.0016342122
6.8e-05,0.0016802941
6.9e-05,0.0015603263
7e-05,0.0017459247
7.1e-05,0.0014309854
7.2e-05,0.0015760819
7.3e-05,0.0013030396
7.4e-05,0.0015897736
7.5e-05,0.001285803
7.6e-05,0.0014737041
7.7e-05,0.0015282228
7.8e-05,0.0014565441
7.9e-05,0.0015051102
8e-05,0.0016810107
8.1e-05,0.0013480705
8.2e-05,0.0016243231
8.3e-05,0.0013794096
8.4e-05,0.0012511867
8.5e-05,0.0014899852
8.6e-05,0.0014595729
8.7e-05,0.0015492621
8.8e-05,0.0018169442
8.9e-05,0.0016532354
9e-05,0.001600341
9.1e-05,0.0013873877
9.2e-05,0.001518028
9.3e-05,0.0014257209
9.4e-05,0.0016812209
9.5e-05,0.0015987836
9.6e-05,0.0017575527
9.7e-05,0.001725067
9.8e-05,0.0017829584
9.9e-05,0.0018577233
0.0001,0.0019107228
0.000101,0.0021035158
0.000102,0.0020297733
0.000103,0.0020498762
0.000104,0.00170591
0.000105,0.0015388189
0.000106,0.0017070661
0.000107,0.0013944773
0.000108,0.0013608068
0.000109,0.0017349751
0.00011,0.0020095462
0.000111,0.0018714915
0.000112,0.001584681
0.000113,0.0018387192
0.000114,0.0016432222
0.000115,0.001705566
0.000116,0.0014897559
0.000117,0.0013817601
0.000118,0.0012886408
0.000119,0.0013863749
0.00012,0.0014587416
0.000121,0.0011326234
0.000122,0.00133521
0.000123,0.0012901026
0.000124,0.001157561
0.000125,0.0015311083
0.000126,0.0013090399
0.000127,0.0012753025
0.000128,0.0010702127
0.000129,0.0012285804
0.00013,0.0014311288
0.000131,0.0011474331
0.000132,0.00098627535
0.000133,0.0011704884
0.000134,0.0010993542
0.000135,0.00096113715
0.000136,0.0010501766
0.000137,0.0010203949
0.000138,0.0011479681
0.000139,0.0012340743
0.00014,0.0010602185
0.000141,0.0011915754
0.000142,0.0013128522
0.000143,0.0012861183
0.000144,0.0012820385
0.000145,0.0012517026
0.000146,0.0013013197
0.000147,0.0012272237
0.000148,0.0012567092
0.000149,0.0013603864
0.00015,0.001448136
0.000151,0.0012942207
0.000152,0.0012787517
0.000153,0.0012164365
0.000154,0.0011926073
0.000155,0.0011909257
0.000156,0.0012453679
0.000157,0.0011556023
0.000158,0.00134422
0.000159,0.0015194039
0.00016,0.001362412
0.000161,0.0012197329
0.000162,0.0013409523
0.000163,0.0013510802
0.000164,0.0015117506
0.000165,0.001437387
0.000166,0.0011612682
0.000167,0.0011140301
0.000168,0.0014633756
0.000169,0.001688234
0.00017,0.0017023175
0.000171,0.0017472528
0.000172,0.0017016009
0.000173,0.001490033
0.000174,0.0013506598
0.000175,0.0013805944
0.000176,0.0014587989
0.000177,0.001143229
0.000178,0.0013032498
0.000179,0.001307492
0.00018,0.0014564963
0.000181,0.0015050815
0.000182,0.0013774127
0.000183,0.001284303
0.000184,0.0014535726
0.000185,0.0013984138
0.000186,0.0016509423
0.000187,0.001520216
0.000188,0.0017526799
0.000189,0.001800902
0.00019,0.0018332062
0.000191,0.0017536831
0.000192,0.001895273
0.000193,0.0019546167
0.000194,0.0016499104
0.000195,0.0016948744
0.000196,0.0021132615
0.000197,0.0017675277
0.000198,0.0019529542
0.000199,0.0020649152
0.0002,0.0019292778
0.000201,0.0020662911
0.000202,0.0017876211
0.000203,0.001721656
0.000204,0.0015542687
0.000205,0.0015974555
0.000206,0.0017229077
0.000207,0.0015959268
0.000208,0.0015610429
0.000209,0.0017845254
0.00021,0.0016683986
0.000211,0.001671093
0.000212,0.0014879214
0.000213,0.0015772857
0.000214,0.0014215646
0.000215,0.0014705798
0.000216,0.0017744644
0.000217,0.0015062089
0.000218,0.0013560677
0.000219,0.0015006195
0.00022,0.001771942
0.000221,0.0018042748
0.000222,0.0016246289
0.000223,0.001656054
0.000224,0.0015614251
0.000225,0.0017551258
0.000226,0.0015968345
0.000227,0.0018378497
0.000228,0.0016576114
0.000229,0.0018039117
0.00023,0.0016706821
0.000231,0.0013636445
0.000232,0.0015276208
0.000233,0.0012603018
0.000234,0.0014679618
0.000235,0.0016844312
0.000236,0.0014259788
0.000237,0.0013737342
0.000238,0.0015580905
0.000239,0.0014096213
0.00024,0.0014230456
0.000241,0.0014588754
0.000242,0.0014490819
0.000243,0.0013617431
0.000244,0.0013319423
0.000245,0.001264974
0.000246,0.0012398071
0.000247,0.0013690142
0.000248,0.0015554343
0.000249,0.0013935887
0.00025,0.0014744972
0.000251,0.0014700734
0.000252,0.0014566778
0.000253,0.0013294676
0.000254,0.0014164624
0.000255,0.0014137585
0.000256,0.0012956634
0.000257,0.0011941743
0.000258,0.0013134828
0.000259,0.0015558547
0.00026,0.0014400719
0.000261,0.0013809575
0.000262,0.0014195008
0.000263,0.0013947066
0.000264,0.0013057913
0.000265,0.0014084557
0.000266,0.0012358706
0.000267,0.0016431553
0.000268,0.0017097605
0.000269,0.0016873072
0.00027,0.0015444465
0.000271,0.001645563
0.000272,0.0012815035
0.000273,0.0013988819
0.000274,0.0017241402
0.000275,0.0016234632
0.000276,0.0015865346
0.000277,0.0017672889
0.000278,0.0016860746
0.000279,0.0019908191
0.00028,0.0016839057
0.000281,0.0017655595
0.000282,0.0014961384
0.000283,0.0016421807
0.000284,0.0015770278
0.000285,0.0018349738
0.000286,0.0014726531
0.000287,0.0013557715
0.000288,0.0016458115
0.000289,0.0017369052
0.00029,0.0017474535
0.000291,0.0018070743
0.000292,0.0015125532
0.000293,0.0014547
0.000294,0.0015730053
0.000295,0.0014767043
0.000296,0.0013849991
0.000297,0.0015996531
0.000298,0.0016632009
0.000299,0.0014908356
0.0003,0.001859424
0.000301,0.0017574858
0.000302,0.0015741614
0.000303,0.0016787176
0.000304,0.0014397375
0.000305,0.0015956784
0.000306,0.0014428141
0.000307,0.0013127853
0.000308,0.0014961862
