x [m],y [m]
0.000283,0.0041816164
0.000284,0.0039386807
0.000285,0.0031657026
0.000286,0.003552827
0.000287,0.0036404142
0.000288,0.0035897365
0.000289,0.0036924964
0.00029,0.0037271701
0.000291,0.0039991805
0.000292,0.004329025
0.000293,0.0042872618
0.000294,0.0042240007
0.000295,0.0041529717
0.000296,0.0047473835
0.000297,0.0042748981
0.000298,0.0047858504
0.000299,0.0040533743
0.0003,0.0044709684
0.000301,0.0045202416
0.000302,0.0041897474
0.000303,0.0041172947
0.000304,0.0039107908
0.000305,0.0038232132
0.000306,0.0042511167
0.000307,0.0042300583
0.000308,0.0040616868
0.000309,0.004219768
0.00031,0.0040621741
0.000311,0.0039502991
0.000312,0.0039036153
0.000313,0.0035221089
0.000314,0.0036781358
0.000315,0.0043031511
0.000316,0.0044539803
0.000317,0.0042628402
0.000318,0.0043122853
0.000319,0.0038990386
0.00032,0.0038129897
0.000321,0.0035830101
0.000322,0.0031300543
0.000323,0.0031275415
0.000324,0.0032853646
0.000325,0.0033302427
0.000326,0.0032975563
0.000327,0.003304493
0.000328,0.0037689429
0.000329,0.0041202853
0.00033,0.0042860579
0.000331,0.0036902798
0.000332,0.0034116862
0.000333,0.0038117285
0.000334,0.0034220339
0.000335,0.0034808999
0.000336,0.003917049
0.000337,0.0040517691
0.000338,0.0045921878
0.000339,0.0045245412
0.00034,0.0043139096
0.000341,0.0041700266
0.000342,0.0035524449
0.000343,0.0035053979
0.000344,0.0035706942
0.000345,0.0037960685
0.000346,0.0036834482
0.000347,0.0041122594
0.000348,0.0045040274
0.000349,0.0041394805
0.00035,0.0033133597
0.000351,0.0035676463
0.000352,0.003371146
0.000353,0.003368528
0.000354,0.0033838823
0.000355,0.0038816396
0.000356,0.0041402831
0.000357,0.0044966703
0.000358,0.0044165453
0.000359,0.0040920896
0.00036,0.0037898962
0.000361,0.0039071314
0.000362,0.0039020674
0.000363,0.0038628553
0.000364,0.0039440504
0.000365,0.0036440927
0.000366,0.0037248675
0.000367,0.0037296448
0.000368,0.0040158056
0.000369,0.0041804316
0.00037,0.0033625755
0.000371,0.003219906
0.000372,0.0034706764
0.000373,0.0042173124
0.000374,0.0040608078
0.000375,0.0039508724
0.000376,0.0041669214
0.000377,0.0042049679
0.000378,0.0039761157
0.000379,0.0035118951
0.00038,0.003311401
0.000381,0.0037686658
0.000382,0.0039479105
0.000383,0.003779195
0.000384,0.0039263552
0.000385,0.0040093084
0.000386,0.0039637138
0.000387,0.0040939814
0.000388,0.0042949342
0.000389,0.0040394819
0.00039,0.0041162055
0.000391,0.0036861713
0.000392,0.0036121612
0.000393,0.0038430772
0.000394,0.003677553
0.000395,0.0039105328
0.000396,0.0036898211
0.000397,0.0040890895
0.000398,0.0040711077
0.000399,0.0040076841
0.0004,0.0036781836
0.000401,0.0029878434
0.000402,0.0030229662
0.000403,0.0036217349
0.000404,0.003881009
0.000405,0.0037005796
0.000406,0.0034237633
0.000407,0.0042527027
0.000408,0.0041411048
0.000409,0.0036101739
0.00041,0.0037861795
0.000411,0.0033684325
0.000412,0.003437455
0.000413,0.0033666935
0.000414,0.0037604298
0.000415,0.0035509161
0.000416,0.0038362934
0.000417,0.0035186597
0.000418,0.0038018777
0.000419,0.004114199
0.00042,0.0034850084
0.000421,0.0034878174
0.000422,0.0034972383
0.000423,0.0033590976
0.000424,0.0037121981
0.000425,0.0040359754
0.000426,0.0039282471
0.000427,0.0039905909
0.000428,0.00418068
0.000429,0.0046269475
0.00043,0.0045190186
0.000431,0.0041585133
0.000432,0.0038756489
0.000433,0.0036036194
0.000434,0.0034569178
0.000435,0.0036653709
0.000436,0.0037688569
0.000437,0.0033130539
0.000438,0.0039247119
0.000439,0.0036773333
0.00044,0.0035186884
0.000441,0.0036781645
0.000442,0.004140436
0.000443,0.0040423961
0.000444,0.003807706
0.000445,0.0043574691
0.000446,0.0045657789
0.000447,0.0043699092
0.000448,0.0042546041
0.000449,0.0035778506
0.00045,0.0034295534
0.000451,0.0036624472
0.000452,0.0042431768
0.000453,0.0042880739
0.000454,0.0034903781
0.000455,0.0039569014
0.000456,0.0037482476
0.000457,0.0037829118
0.000458,0.0039867978
0.000459,0.0044106788
0.00046,0.0040798979
0.000461,0.0039190364
0.000462,0.0043370031
0.000463,0.0047622696
0.000464,0.0043708169
0.000465,0.0038434689
0.000466,0.0041299832
0.000467,0.0038404975
0.000468,0.0041317222
0.000469,0.0040435235
0.00047,0.0038017439
0.000471,0.0041016538
0.000472,0.0042882268
0.000473,0.0046228582
0.000474,0.0044426485
0.000475,0.0040861753
0.000476,0.0040081714
0.000477,0.0043817952
0.000478,0.0040431222
0.000479,0.0036023391
0.00048,0.0036524721
0.000481,0.0043587781
0.000482,0.0044675096
0.000483,0.00394835
0.000484,0.0040201434
0.000485,0.0034915055
0.000486,0.0039443944
0.000487,0.0042915996
0.000488,0.0042600885
0.000489,0.0041687368
0.00049,0.0042733789
0.000491,0.0043198622
0.000492,0.0042639103
0.000493,0.0039105519
0.000494,0.0044104017
0.000495,0.0043457169
0.000496,0.0042850738
0.000497,0.0043257765
0.000498,0.0042993579
0.000499,0.0041581694
0.0005,0.0047732096
0.000501,0.0046623665
0.000502,0.0043537046
0.000503,0.0043005905
0.000504,0.0042769046
0.000505,0.0044964792
0.000506,0.0043649026
0.000507,0.0048069756
0.000508,0.0044474927
0.000509,0.0050019567
0.00051,0.0046182433
0.000511,0.0041348943
0.000512,0.0040179554
0.000513,0.0047411921
0.000514,0.0048002587
0.000515,0.0047987396
0.000516,0.004501161
0.000517,0.0040534221
0.000518,0.0039777304
